"geographic_region","labid.y","fieldid","POINT_X","POINT_Y","SpeciesIDL","SpeciesID_OSU","defecator","commonname","species","genus","family","order","class","phylum","speciessimpleidgroomed.y","idlevel","genusgroup","familygroup","ordergroup","generalgroup","taxasizegroup","best_match_pid.mean","total_reads","rep_reads","spec_reads","p_reads","replicates"
"CA","YOS0649","YOSE_JGL_1255",285395.8041,4181449.9363,"Lynx rufus","Lynx rufus","Lynx rufus","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,30798,8005,30798,1,1
"CA","YOS0649","YOSE_JGL_1255",285395.8041,4181449.9363,"Lynx rufus","Lynx rufus","Lynx rufus","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,30798,9719,30798,1,1
"CA","YOS0649","YOSE_JGL_1255",285395.8041,4181449.9363,"Lynx rufus","Lynx rufus","Lynx rufus","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,30798,9719,30798,1,1
"CA","YOS0649","YOSE_JGL_1255",285395.8041,4181449.9363,"Lynx rufus","Lynx rufus","Lynx rufus","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,30798,13074,30798,1,1
"CA","YOS0649","YOSE_JGL_1255",285395.8041,4181449.9363,"Lynx rufus","Lynx rufus","Lynx rufus","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,30798,13074,30798,1,1
"CA","YOS0650","YOSE_JGL_1258",289165.8018,4185998.9048,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,3572,1461,3572,1,1
"CA","YOS0650","YOSE_JGL_1258",289165.8018,4185998.9048,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",100,3572,1461,3572,1,1
"CA","YOS0650","YOSE_JGL_1258",289165.8018,4185998.9048,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,3572,1041,3572,1,1
"CA","YOS0650","YOSE_JGL_1258",289165.8018,4185998.9048,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",100,3572,1041,3572,1,1
"CA","YOS0650","YOSE_JGL_1258",289165.8018,4185998.9048,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",100,3572,1070,3572,1,1
"CA","YOS0650","YOSE_JGL_1258",289165.8018,4185998.9048,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,3572,1070,3572,1,1
"CA","YOS0651","YOSE_JGL_1259",289181.3869,4186051.0665,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,2179,817,2179,1,1
"CA","YOS0651","YOSE_JGL_1259",289181.3869,4186051.0665,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,2179,732,2179,1,1
"CA","YOS0651","YOSE_JGL_1259",289181.3869,4186051.0665,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,2179,630,2179,1,1
"CA","YOS0652","YOSE_JGL_1260",289234.1823,4186076.7343,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",97.98,13598,4900,13598,1,1
"CA","YOS0652","YOSE_JGL_1260",289234.1823,4186076.7343,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,13598,4900,13598,1,1
"CA","YOS0652","YOSE_JGL_1260",289234.1823,4186076.7343,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,13598,3621,13598,1,1
"CA","YOS0652","YOSE_JGL_1260",289234.1823,4186076.7343,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",97.98,13598,3621,13598,1,1
"CA","YOS0652","YOSE_JGL_1260",289234.1823,4186076.7343,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",97.98,13598,5077,13598,1,1
"CA","YOS0652","YOSE_JGL_1260",289234.1823,4186076.7343,"Canis latrans","Canis latrans","Canis latrans","","Urocitellus beldingi","Urocitellus","Sciuridae","Rodentia","Mammalia","Chordata","Urocitellus beldingi","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,13598,5077,13598,1,1
"CA","YOS0653","YOSE_JGL_1261",289229.4659,4186076.3,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,12246,5453,11564,0.944308345582231,1
"CA","YOS0653","YOSE_JGL_1261",289229.4659,4186076.3,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,12246,3679,11564,0.944308345582231,1
"CA","YOS0653","YOSE_JGL_1261",289229.4659,4186076.3,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,12246,3114,11564,0.944308345582231,1
"CA","YOS0654","YOSE_JGL_1262",289270.0215,4186117.0884,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,8637,2961,8637,1,1
"CA","YOS0654","YOSE_JGL_1262",289270.0215,4186117.0884,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,8637,2961,8637,1,1
"CA","YOS0654","YOSE_JGL_1262",289270.0215,4186117.0884,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,8637,2447,8637,1,1
"CA","YOS0654","YOSE_JGL_1262",289270.0215,4186117.0884,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,8637,2447,8637,1,1
"CA","YOS0654","YOSE_JGL_1262",289270.0215,4186117.0884,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,8637,3229,8637,1,1
"CA","YOS0654","YOSE_JGL_1262",289270.0215,4186117.0884,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,8637,3229,8637,1,1
"CA","YOS0655","YOSE_JGL_1263",290618.6211,4187248.4305,"Canis latrans","Canis latrans","Canis latrans","Dark-eyed junco","Junco hyemalis","Junco","Passerellidae","Passeriformes","Aves","Chordata","Junco hyemalis","Species","Juncos","Sparrows","Songbirds","Birds","BirdsSmall",100,20017,6248,2330,0.116401059099765,1
"CA","YOS0655","YOSE_JGL_1263",290618.6211,4187248.4305,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,20017,6248,17531,0.875805565269521,1
"CA","YOS0655","YOSE_JGL_1263",290618.6211,4187248.4305,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,20017,6248,17531,0.875805565269521,1
"CA","YOS0655","YOSE_JGL_1263",290618.6211,4187248.4305,"Canis latrans","Canis latrans","Canis latrans","Dark-eyed junco","Junco hyemalis","Junco","Passerellidae","Passeriformes","Aves","Chordata","Junco hyemalis","Species","Juncos","Sparrows","Songbirds","Birds","BirdsSmall",100,20017,5982,2330,0.116401059099765,1
"CA","YOS0655","YOSE_JGL_1263",290618.6211,4187248.4305,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,20017,5982,17531,0.875805565269521,1
"CA","YOS0655","YOSE_JGL_1263",290618.6211,4187248.4305,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,20017,5982,17531,0.875805565269521,1
"CA","YOS0655","YOSE_JGL_1263",290618.6211,4187248.4305,"Canis latrans","Canis latrans","Canis latrans","Dark-eyed junco","Junco hyemalis","Junco","Passerellidae","Passeriformes","Aves","Chordata","Junco hyemalis","Species","Juncos","Sparrows","Songbirds","Birds","BirdsSmall",100,20017,7787,2330,0.116401059099765,1
"CA","YOS0655","YOSE_JGL_1263",290618.6211,4187248.4305,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,20017,7787,17531,0.875805565269521,1
"CA","YOS0655","YOSE_JGL_1263",290618.6211,4187248.4305,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,20017,7787,17531,0.875805565269521,1
"CA","YOS0656","YOSE_JGL_1264",290483.5554,4187324.2352,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,24229,9385,24066,0.993272524660531,1
"CA","YOS0656","YOSE_JGL_1264",290483.5554,4187324.2352,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,24229,9385,24066,0.993272524660531,1
"CA","YOS0656","YOSE_JGL_1264",290483.5554,4187324.2352,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,24229,9062,24066,0.993272524660531,1
"CA","YOS0656","YOSE_JGL_1264",290483.5554,4187324.2352,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,24229,9062,24066,0.993272524660531,1
"CA","YOS0656","YOSE_JGL_1264",290483.5554,4187324.2352,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,24229,5782,24066,0.993272524660531,1
"CA","YOS0656","YOSE_JGL_1264",290483.5554,4187324.2352,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,24229,5782,24066,0.993272524660531,1
"CA","YOS0657","YOSE_JGL_1265",290449.2828,4187431.3415,"Canis latrans","Canis latrans","Canis latrans","Snowshoe hare","Lepus americanus","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus americanus","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",97.98,3559,1141,3559,1,1
"CA","YOS0657","YOSE_JGL_1265",290449.2828,4187431.3415,"Canis latrans","Canis latrans","Canis latrans","Snowshoe hare","Lepus americanus","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus americanus","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",96.97,3559,1141,3559,1,1
"CA","YOS0657","YOSE_JGL_1265",290449.2828,4187431.3415,"Canis latrans","Canis latrans","Canis latrans","Snowshoe hare","Lepus americanus","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus americanus","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",96.939,3559,1141,3559,1,1
"CA","YOS0657","YOSE_JGL_1265",290449.2828,4187431.3415,"Canis latrans","Canis latrans","Canis latrans","Snowshoe hare","Lepus americanus","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus americanus","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",96.939,3559,1019,3559,1,1
"CA","YOS0657","YOSE_JGL_1265",290449.2828,4187431.3415,"Canis latrans","Canis latrans","Canis latrans","Snowshoe hare","Lepus americanus","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus americanus","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",96.97,3559,1019,3559,1,1
"CA","YOS0657","YOSE_JGL_1265",290449.2828,4187431.3415,"Canis latrans","Canis latrans","Canis latrans","Snowshoe hare","Lepus americanus","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus americanus","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",97.98,3559,1019,3559,1,1
"CA","YOS0657","YOSE_JGL_1265",290449.2828,4187431.3415,"Canis latrans","Canis latrans","Canis latrans","Snowshoe hare","Lepus americanus","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus americanus","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",96.97,3559,1399,3559,1,1
"CA","YOS0657","YOSE_JGL_1265",290449.2828,4187431.3415,"Canis latrans","Canis latrans","Canis latrans","Snowshoe hare","Lepus americanus","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus americanus","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",97.98,3559,1399,3559,1,1
"CA","YOS0657","YOSE_JGL_1265",290449.2828,4187431.3415,"Canis latrans","Canis latrans","Canis latrans","Snowshoe hare","Lepus americanus","Lepus","Leporidae","Lagomorpha","Mammalia","Chordata","Lepus americanus","Species","Hares","Hares and rabbits","Lagomorphs","Mammals","MammalsMedium",96.939,3559,1399,3559,1,1
"CA","YOS0658","YOSE_JGL_1266",290520.6652,4187478.1968,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,7569,2828,7569,1,1
"CA","YOS0658","YOSE_JGL_1266",290520.6652,4187478.1968,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,7569,2188,7569,1,1
"CA","YOS0658","YOSE_JGL_1266",290520.6652,4187478.1968,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,7569,2553,7569,1,1
"CA","YOS0659","YOSE_JGL_1267",290291.9662,4188885.227,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,14636,5807,13493,0.921904892047007,1
"CA","YOS0659","YOSE_JGL_1267",290291.9662,4188885.227,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,14636,5807,13493,0.921904892047007,1
"CA","YOS0659","YOSE_JGL_1267",290291.9662,4188885.227,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,14636,5421,13493,0.921904892047007,1
"CA","YOS0659","YOSE_JGL_1267",290291.9662,4188885.227,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,14636,5421,13493,0.921904892047007,1
"CA","YOS0659","YOSE_JGL_1267",290291.9662,4188885.227,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",98.99,14636,3408,13493,0.921904892047007,1
"CA","YOS0659","YOSE_JGL_1267",290291.9662,4188885.227,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,14636,3408,13493,0.921904892047007,1
"CA","YOS0660","YOSE_JGL_1268",290264.0049,4188847.8154,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",97.98,34655,11175,5685,0.164045592266628,1
"CA","YOS0660","YOSE_JGL_1268",290264.0049,4188847.8154,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",98.99,34655,11175,5685,0.164045592266628,1
"CA","YOS0660","YOSE_JGL_1268",290264.0049,4188847.8154,"Canis latrans","Canis latrans","Canis latrans","","","","","Passeriformes","Aves","Chordata","Passeriformes","Order","","","Songbirds","Birds","BirdsSmall",100,34655,11175,15697,0.452950512191603,1
"CA","YOS0660","YOSE_JGL_1268",290264.0049,4188847.8154,"Canis latrans","Canis latrans","Canis latrans","","","Salvelinus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Salvelinus sp.","Genus","Salmon and trout","Salmon and trout","Salmon and trout","Fishes","Fishes",100,34655,11175,13273,0.383003895541769,1
"CA","YOS0660","YOSE_JGL_1268",290264.0049,4188847.8154,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",98.99,34655,13873,5685,0.164045592266628,1
"CA","YOS0660","YOSE_JGL_1268",290264.0049,4188847.8154,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",97.98,34655,13873,5685,0.164045592266628,1
"CA","YOS0660","YOSE_JGL_1268",290264.0049,4188847.8154,"Canis latrans","Canis latrans","Canis latrans","","","","","Passeriformes","Aves","Chordata","Passeriformes","Order","","","Songbirds","Birds","BirdsSmall",100,34655,13873,15697,0.452950512191603,1
"CA","YOS0660","YOSE_JGL_1268",290264.0049,4188847.8154,"Canis latrans","Canis latrans","Canis latrans","","","Salvelinus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Salvelinus sp.","Genus","Salmon and trout","Salmon and trout","Salmon and trout","Fishes","Fishes",100,34655,13873,13273,0.383003895541769,1
"CA","YOS0660","YOSE_JGL_1268",290264.0049,4188847.8154,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",97.98,34655,9607,5685,0.164045592266628,1
"CA","YOS0660","YOSE_JGL_1268",290264.0049,4188847.8154,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",98.99,34655,9607,5685,0.164045592266628,1
"CA","YOS0660","YOSE_JGL_1268",290264.0049,4188847.8154,"Canis latrans","Canis latrans","Canis latrans","","","","","Passeriformes","Aves","Chordata","Passeriformes","Order","","","Songbirds","Birds","BirdsSmall",100,34655,9607,15697,0.452950512191603,1
"CA","YOS0660","YOSE_JGL_1268",290264.0049,4188847.8154,"Canis latrans","Canis latrans","Canis latrans","","","Salvelinus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Salvelinus sp.","Genus","Salmon and trout","Salmon and trout","Salmon and trout","Fishes","Fishes",100,34655,9607,13273,0.383003895541769,1
"CA","YOS0661","YOSE_JGL_1269",290182.1935,4188616.3392,"Canis latrans","Canis latrans","Canis latrans","Eastern phoebe","Sayornis phoebe","Sayornis","Tyrannidae","Passeriformes","Aves","Chordata","Sayornis phoebe","Species","Phoebes","Tyrant flycatchers","Songbirds","Birds","BirdsSmall",96.117,44416,13681,42082,0.947451368876081,1
"CA","YOS0661","YOSE_JGL_1269",290182.1935,4188616.3392,"Canis latrans","Canis latrans","Canis latrans","Eastern phoebe","Sayornis phoebe","Sayornis","Tyrannidae","Passeriformes","Aves","Chordata","Sayornis phoebe","Species","Phoebes","Tyrant flycatchers","Songbirds","Birds","BirdsSmall",95.192,44416,13681,42082,0.947451368876081,1
"CA","YOS0661","YOSE_JGL_1269",290182.1935,4188616.3392,"Canis latrans","Canis latrans","Canis latrans","Eastern phoebe","Sayornis phoebe","Sayornis","Tyrannidae","Passeriformes","Aves","Chordata","Sayornis phoebe","Species","Phoebes","Tyrant flycatchers","Songbirds","Birds","BirdsSmall",96.117,44416,12579,42082,0.947451368876081,1
"CA","YOS0661","YOSE_JGL_1269",290182.1935,4188616.3392,"Canis latrans","Canis latrans","Canis latrans","Eastern phoebe","Sayornis phoebe","Sayornis","Tyrannidae","Passeriformes","Aves","Chordata","Sayornis phoebe","Species","Phoebes","Tyrant flycatchers","Songbirds","Birds","BirdsSmall",95.192,44416,12579,42082,0.947451368876081,1
"CA","YOS0661","YOSE_JGL_1269",290182.1935,4188616.3392,"Canis latrans","Canis latrans","Canis latrans","Eastern phoebe","Sayornis phoebe","Sayornis","Tyrannidae","Passeriformes","Aves","Chordata","Sayornis phoebe","Species","Phoebes","Tyrant flycatchers","Songbirds","Birds","BirdsSmall",95.192,44416,18156,42082,0.947451368876081,1
"CA","YOS0661","YOSE_JGL_1269",290182.1935,4188616.3392,"Canis latrans","Canis latrans","Canis latrans","Eastern phoebe","Sayornis phoebe","Sayornis","Tyrannidae","Passeriformes","Aves","Chordata","Sayornis phoebe","Species","Phoebes","Tyrant flycatchers","Songbirds","Birds","BirdsSmall",96.117,44416,18156,42082,0.947451368876081,1
"CA","YOS0662","YOSE_JGL_1270",290179.2726,4188599.5716,"Canis latrans","Canis latrans","Canis latrans","Montane vole","Microtus montanus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus montanus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",98.99,11094,3816,4533,0.408599242833964,1
"CA","YOS0662","YOSE_JGL_1270",290179.2726,4188599.5716,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,11094,3816,6046,0.544979268072832,1
"CA","YOS0662","YOSE_JGL_1270",290179.2726,4188599.5716,"Canis latrans","Canis latrans","Canis latrans","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,11094,3816,6046,0.544979268072832,1
